client_id,first_name,last_name,gender,date_of_birth,phone_number,email,address,city,state,postal_code,date_of_registration,client_type
2529,Kristina,Ponce,male,1949-08-31,533-890-8278,kristina.ponce@hotmail.com,2094 Christensen Pines,Yonkers,New York,12301,2021-02-11,renter
2530,Jeffrey,Harrison,female,1970-11-25,415-885-2443,jeffrey.harrison@outlook.com,19482 Keith Mews Apt. 612,Buffalo,New York,13201,2021-05-22,renter
2531,Charlotte,Lopez,male,1982-08-31,361-326-8004,charlotte.lopez@outlook.com,01059 Mcintyre Trail Suite 414,Utica,New York,13501,2023-03-06,buyer
2532,Tiffany,Hickman,female,1951-09-13,475-329-1784,tiffany.hickman@outlook.com,3170 Christine Lodge,New Rochelle,New York,14602,2024-06-23,seller
2533,Matthew,Bonilla,male,1978-09-29,243-166-1152,matthew.bonilla@hotmail.com,72210 Campbell Locks,Albany,New York,12201,2021-01-14,buyer
2534,Belinda,Banks,male,1966-05-08,367-885-2719,belinda.banks@yahoo.com,89343 Jessica Knolls,Buffalo,New York,10001,2020-07-24,renter
2535,Kristi,Gentry,male,1966-07-17,830-165-3880,kristi.gentry@hotmail.com,564 Tricia Light Apt. 724,Mount Vernon,New York,13501,2021-06-30,landlord
2536,Jacob,Perez,female,1961-03-02,967-683-4312,jacob.perez@yahoo.com,34474 Simpson Viaduct Suite 085,Syracuse,New York,10701,2024-03-05,renter
2537,Kelly,Stewart,female,1960-10-04,372-240-2027,kelly.stewart@gmail.com,0809 Melinda Harbor,Schenectady,New York,13201,2023-02-16,renter
2538,Troy,Pace,male,1993-07-11,266-466-6052,troy.pace@hotmail.com,0858 Jason Port,Yonkers,New York,10001,2022-08-28,buyer
2539,Colleen,Lee,male,1944-10-09,783-441-9117,colleen.lee@yahoo.com,2594 Lori Path,Schenectady,New York,14602,2020-06-26,buyer
2540,Jessica,Williams,female,1998-10-09,824-157-8857,jessica.williams@yahoo.com,947 Luna River,Mount Vernon,New York,10801,2023-08-09,landlord
2541,Carl,Lopez,female,2005-04-04,535-182-5176,carl.lopez@outlook.com,125 Jonathan Parkways Suite 132,Yonkers,New York,10701,2021-07-21,buyer
2542,Whitney,Mcdonald,male,1935-08-27,265-970-3248,whitney.mcdonald@yahoo.com,37327 Medina Center Apt. 952,Albany,New York,10701,2020-07-22,landlord
2543,James,Carter,female,1956-01-27,774-839-6152,james.carter@hotmail.com,15795 Lucas Shoals,Mount Vernon,New York,10801,2022-03-26,renter
2544,Margaret,Mcmahon,male,1946-07-25,269-536-3335,margaret.mcmahon@outlook.com,1504 Hall Ways Suite 217,New York,New York,13501,2023-12-12,buyer
2545,Terri,Carpenter,female,1952-07-13,756-445-5483,terri.carpenter@yahoo.com,99944 Reynolds Summit Suite 411,Syracuse,New York,12201,2024-07-24,renter
2546,Breanna,Martin,female,1951-09-02,183-324-6450,breanna.martin@outlook.com,7455 Peter Street Apt. 459,Albany,New York,12201,2021-05-08,buyer
2547,Ryan,Miller,male,1942-08-06,467-425-6608,ryan.miller@outlook.com,55483 Keith Drive,Rochester,New York,10550,2021-03-21,renter
2548,Brian,Juarez,female,1978-06-17,666-156-3170,brian.juarez@yahoo.com,35424 Manuel Mount,Yonkers,New York,12201,2021-02-28,landlord
2549,Donna,Newman,female,1944-07-17,406-762-3199,donna.newman@hotmail.com,6788 Isaac Prairie Apt. 289,Mount Vernon,New York,14201,2021-01-21,renter
2550,Terri,Hill,female,1944-09-27,195-655-8419,terri.hill@hotmail.com,20788 Brittany Common Suite 612,Schenectady,New York,14201,2024-03-05,landlord
2551,Monique,Nichols,female,1956-04-17,220-579-1424,monique.nichols@gmail.com,58472 Lopez Neck Suite 118,Yonkers,New York,13501,2024-05-31,seller
2552,Alejandro,Beck,female,1960-05-03,662-273-3478,alejandro.beck@hotmail.com,098 Elizabeth Meadows Suite 955,Albany,New York,14602,2022-05-03,renter
2553,Adrienne,Ware,female,1951-12-23,437-828-3569,adrienne.ware@outlook.com,814 Kane Road,Syracuse,New York,13201,2023-03-28,buyer
2554,Shirley,Garcia,female,1983-03-18,818-842-2075,shirley.garcia@yahoo.com,088 Hall Spur,Albany,New York,13201,2020-04-07,seller
2555,Cynthia,Moyer,male,2000-08-11,811-156-1833,cynthia.moyer@outlook.com,542 Karla Haven Suite 843,Buffalo,New York,10801,2021-05-19,landlord
2556,Sarah,Rogers,male,1950-08-05,543-331-6944,sarah.rogers@yahoo.com,162 Corey Prairie,Buffalo,New York,13501,2023-06-10,seller
2557,Tara,Harrison,male,1988-09-03,837-921-6137,tara.harrison@gmail.com,9463 Ashley Forge Suite 423,Schenectady,New York,13201,2021-07-14,buyer
2558,Julie,Chavez,female,2003-06-08,697-531-5904,julie.chavez@gmail.com,3436 Lambert Mission Suite 415,New Rochelle,New York,13201,2023-09-20,buyer
2559,Misty,Allen,male,1943-07-30,717-256-7635,misty.allen@yahoo.com,797 Vasquez Pike Suite 015,Syracuse,New York,10701,2021-12-28,landlord
2560,Christopher,Huang,male,1997-05-16,237-724-9716,christopher.huang@gmail.com,50567 Stephen Track Apt. 779,Buffalo,New York,10001,2021-11-09,landlord
2561,Heather,Morrison,female,1937-02-12,866-750-4992,heather.morrison@hotmail.com,6066 Edwards Shoal,Utica,New York,10701,2021-06-09,renter
2562,Kellie,Howell,female,1975-03-24,790-700-6974,kellie.howell@outlook.com,48332 Cynthia Viaduct Apt. 832,Buffalo,New York,14201,2023-03-23,landlord
2563,Sara,Stout,male,1936-04-19,246-590-6867,sara.stout@hotmail.com,599 Caitlyn Loaf,Mount Vernon,New York,14602,2023-12-18,seller
2564,Dorothy,Smith,female,1963-07-06,750-234-3442,dorothy.smith@outlook.com,718 Cathy Centers,Syracuse,New York,10801,2022-01-01,seller
2565,Andrew,Taylor,male,2004-01-09,254-713-5673,andrew.taylor@hotmail.com,508 Christopher Fall,Rochester,New York,14602,2021-12-22,seller
2566,Amy,Lopez,female,2006-02-09,890-440-2116,amy.lopez@gmail.com,186 Sutton Mill Apt. 235,Rochester,New York,12301,2022-01-26,renter
2567,Joshua,Lopez,male,1950-05-07,482-964-4978,joshua.lopez@yahoo.com,869 Brittany Gardens Apt. 236,Mount Vernon,New York,10801,2020-04-20,landlord
2568,Shannon,Castillo,male,1945-05-07,707-890-3665,shannon.castillo@outlook.com,77760 Brittany Manors,Rochester,New York,10701,2023-06-16,renter
2569,Vanessa,Ellis,female,1945-02-06,702-837-1330,vanessa.ellis@hotmail.com,7029 Sarah Place,New Rochelle,New York,12301,2020-06-13,buyer
2570,Mathew,Gonzalez,male,1988-07-14,279-453-1429,mathew.gonzalez@yahoo.com,026 Johns Mountains,Utica,New York,12201,2023-01-20,buyer
2571,Angela,Nolan,male,1940-06-03,890-631-8183,angela.nolan@yahoo.com,9394 Daniel Parkway,Albany,New York,13201,2022-12-01,renter
2572,Blake,Martinez,female,1972-09-19,868-257-6849,blake.martinez@gmail.com,386 Benson Port,New York,New York,14602,2023-09-16,seller
2573,Ronald,Cole,female,2003-06-19,368-186-7943,ronald.cole@hotmail.com,4083 Baker Harbor,Mount Vernon,New York,12201,2020-04-07,seller
2574,Rebecca,Moreno,female,1951-04-26,378-773-7036,rebecca.moreno@gmail.com,547 Kane River,New York,New York,10550,2022-01-31,buyer
2575,Gregory,Rivera,male,1995-12-03,538-810-1635,gregory.rivera@gmail.com,86290 Lee Keys,Utica,New York,14602,2023-12-28,renter
2576,Mike,Garrison,male,1970-06-05,955-609-1776,mike.garrison@yahoo.com,658 Lori Throughway Apt. 318,Buffalo,New York,14602,2021-01-08,renter
2577,Brandi,Smith,female,1993-03-21,578-444-5699,brandi.smith@outlook.com,9255 May Stravenue,New York,New York,12201,2020-12-18,seller
2578,Morgan,Harris,male,1989-05-19,659-537-7919,morgan.harris@hotmail.com,9920 Green Port,New Rochelle,New York,10001,2024-03-07,seller
2579,Cassandra,Clayton,male,1958-11-25,878-366-7205,cassandra.clayton@outlook.com,76155 Jasmine Trail,Buffalo,New York,10801,2023-11-06,buyer
2580,Patrick,Brady,female,1957-05-10,203-234-7644,patrick.brady@outlook.com,660 Jill Well Apt. 873,Syracuse,New York,10550,2022-01-10,landlord
2581,Samuel,Peterson,male,1943-09-15,590-343-7711,samuel.peterson@outlook.com,834 Paige Ville,New Rochelle,New York,10001,2023-11-04,renter
2582,Tina,Mason,female,1934-02-17,839-443-1464,tina.mason@yahoo.com,857 Carrillo Drives Suite 783,Mount Vernon,New York,13201,2020-08-09,seller
2583,Austin,Baker,female,1944-04-26,412-710-1857,austin.baker@yahoo.com,341 Gallegos Radial Suite 139,Yonkers,New York,10550,2024-02-22,renter
2584,Eduardo,Davis,female,1950-09-18,627-461-8506,eduardo.davis@hotmail.com,80963 Mathew Fall,Utica,New York,12201,2023-07-22,landlord
2585,Jill,Harvey,female,1945-07-18,777-142-2334,jill.harvey@outlook.com,619 Jay Parkways Suite 309,New York,New York,10001,2023-03-03,landlord
2586,Laura,Williams,male,2002-03-10,236-458-9958,laura.williams@yahoo.com,5986 Robert Stravenue,Buffalo,New York,12201,2020-08-23,renter
2587,Rebecca,Brooks,female,1956-03-10,736-406-6885,rebecca.brooks@yahoo.com,267 Greene Tunnel,Albany,New York,12301,2023-05-19,landlord
2588,William,Rogers,male,1937-01-25,504-206-3811,william.rogers@gmail.com,60352 Richard Walk,New Rochelle,New York,10001,2021-06-21,buyer
2589,James,Leblanc,female,1993-10-11,987-937-4986,james.leblanc@hotmail.com,41718 Mary Path,Mount Vernon,New York,14201,2021-08-23,landlord
2590,Michael,Saunders,male,1996-01-30,753-815-6387,michael.saunders@outlook.com,4548 Shelby Manor,New York,New York,14602,2023-01-24,seller
2591,Cassandra,Wolfe,male,2001-02-23,961-478-5654,cassandra.wolfe@hotmail.com,9591 Dustin Glens Apt. 564,Syracuse,New York,10001,2023-08-15,renter
2592,Julie,Rodriguez,female,1969-09-02,258-695-9462,julie.rodriguez@gmail.com,461 Mann Lodge,Syracuse,New York,13201,2021-05-02,buyer
2593,Daniel,Nguyen,male,1990-11-17,215-352-1077,daniel.nguyen@outlook.com,562 Sanchez Mews,Utica,New York,14602,2021-08-03,buyer
2594,Hunter,Gutierrez,male,1995-06-10,886-317-8209,hunter.gutierrez@outlook.com,62159 Lindsey Cliff Apt. 733,Mount Vernon,New York,13201,2021-08-30,buyer
2595,Madison,Morrison,male,1997-06-02,743-595-1249,madison.morrison@outlook.com,530 Jonathon Summit,Utica,New York,10701,2020-05-22,seller
2596,Charles,Warren,male,1940-08-21,258-187-1061,charles.warren@gmail.com,92595 Robinson Throughway Apt. 155,Yonkers,New York,10550,2022-10-01,landlord
2597,Michelle,Porter,female,2004-03-29,956-316-5652,michelle.porter@yahoo.com,08011 Tonya Streets Suite 990,New Rochelle,New York,10550,2022-08-25,buyer
2598,Erica,Maxwell,male,1937-11-24,968-633-2542,erica.maxwell@gmail.com,9474 Collins Forest Apt. 363,Syracuse,New York,10701,2021-10-07,buyer
2599,Leah,White,female,1946-04-06,920-243-2363,leah.white@gmail.com,0975 Erik Valleys,New York,New York,13201,2023-10-04,landlord
2600,Jose,Allen,male,1988-04-01,665-778-6393,jose.allen@hotmail.com,0757 Kerr Cove,Mount Vernon,New York,14602,2020-03-06,buyer
2601,Hannah,Nelson,female,1965-09-22,785-731-1960,hannah.nelson@gmail.com,533 Brian Pine,Yonkers,New York,10801,2023-12-23,landlord
2602,David,Miller,female,1970-04-26,137-452-8799,david.miller@outlook.com,7600 Vargas Lakes,Buffalo,New York,13201,2021-12-23,renter
2603,Tara,Spencer,male,1962-05-20,471-949-3724,tara.spencer@gmail.com,7374 Clark Points,Yonkers,New York,10701,2020-06-10,buyer
2604,Alex,Nguyen,male,2004-01-05,613-775-6468,alex.nguyen@gmail.com,594 Nicole Ridges Apt. 035,Yonkers,New York,13201,2022-12-17,renter
2605,Crystal,Mack,female,1963-11-25,941-728-3869,crystal.mack@gmail.com,61613 Drew Orchard Apt. 193,Utica,New York,13501,2021-10-05,seller
2606,Kevin,Brown,female,1944-09-04,630-835-1806,kevin.brown@gmail.com,662 Mitchell Summit Suite 554,Mount Vernon,New York,12201,2021-04-17,renter
2607,Joshua,Molina,male,2001-08-17,778-326-3785,joshua.molina@yahoo.com,01976 Mclaughlin Green,Utica,New York,10801,2023-04-10,landlord
2608,Jonathan,Palmer,male,1962-03-19,952-672-4108,jonathan.palmer@gmail.com,46829 April Glens Suite 575,New Rochelle,New York,12301,2024-03-19,seller
2609,Lauren,Thompson,female,1942-03-22,672-949-9369,lauren.thompson@hotmail.com,799 Emily Haven Apt. 103,Buffalo,New York,10701,2020-04-13,landlord
2610,Nicholas,Santiago,male,2004-02-24,238-876-3973,nicholas.santiago@outlook.com,589 Miranda Cliffs Apt. 693,Schenectady,New York,12201,2022-05-21,landlord
2611,Steven,Garcia,male,1998-10-05,637-991-8119,steven.garcia@hotmail.com,6525 Ray Ridges Suite 910,Mount Vernon,New York,13501,2020-12-14,seller
2612,John,Davidson,female,1948-02-25,536-593-1802,john.davidson@gmail.com,95156 Monica Valleys Suite 583,Rochester,New York,14602,2022-01-01,landlord
2613,Cameron,Shaffer,female,1989-06-09,238-308-1020,cameron.shaffer@outlook.com,19704 Hannah Greens Suite 108,Utica,New York,10801,2022-06-15,renter
2614,Laura,Green,female,1979-12-17,218-191-5597,laura.green@gmail.com,9947 Gina Walks,Utica,New York,12201,2021-12-24,renter
2615,Joe,Stout,female,1955-09-13,225-116-8803,joe.stout@hotmail.com,311 Henry Stream,Mount Vernon,New York,10001,2023-04-18,landlord
2616,Lisa,Harris,female,1964-11-26,329-654-9875,lisa.harris@outlook.com,511 Snyder Way Apt. 681,Utica,New York,10701,2022-08-20,landlord
2617,Richard,Sanders,female,1975-09-22,270-528-4548,richard.sanders@hotmail.com,35426 Wallace Heights,Buffalo,New York,10001,2024-02-13,renter
2618,Rita,Murray,male,1971-02-04,837-582-3755,rita.murray@gmail.com,470 Wilson Ports,Schenectady,New York,10701,2020-08-18,renter
2619,Richard,Hughes,female,1938-07-11,589-330-4416,richard.hughes@yahoo.com,717 Miller Knolls,Buffalo,New York,12301,2022-01-16,buyer
2620,Eric,Gentry,female,1982-10-24,556-721-3253,eric.gentry@gmail.com,02531 Hunter Village,Utica,New York,14602,2022-05-07,buyer
2621,Ryan,Calhoun,male,1999-12-06,686-330-1219,ryan.calhoun@yahoo.com,6076 Kelley Court,New Rochelle,New York,12201,2020-12-09,seller
2622,Robert,Johnson,female,1934-01-06,386-558-9873,robert.johnson@gmail.com,55201 Mercado Street Suite 829,Syracuse,New York,12301,2020-08-31,renter
2623,Kelly,Johnson,female,1979-10-26,507-342-6024,kelly.johnson@outlook.com,61545 Kerr Common,Utica,New York,14602,2023-04-28,seller
2624,Andrew,Bradley,male,1990-01-22,264-268-7376,andrew.bradley@yahoo.com,25660 Samantha Drive,New Rochelle,New York,13201,2023-10-27,buyer
2625,Robert,Johnson,female,1948-11-13,276-172-1019,robert.johnson@outlook.com,204 Janet Circle,Rochester,New York,13501,2020-03-20,seller
2626,Jason,Bolton,female,1938-06-16,547-535-5056,jason.bolton@hotmail.com,94321 Jeffrey Points Apt. 363,Syracuse,New York,14602,2021-05-31,renter
2627,Michael,Black,female,1996-03-22,462-359-9885,michael.black@hotmail.com,924 Michael View,Rochester,New York,14201,2022-01-13,buyer
2628,Shannon,Arnold,male,1945-07-06,621-249-3900,shannon.arnold@hotmail.com,7183 Sandoval Heights Suite 910,Yonkers,New York,14602,2020-08-16,buyer
2629,Jessica,Booker,male,1982-11-10,258-271-5017,jessica.booker@yahoo.com,61559 Sean Mountains Apt. 657,Syracuse,New York,10550,2023-10-26,renter
2630,Linda,Nguyen,male,1941-06-10,781-980-5520,linda.nguyen@hotmail.com,06436 Shelley Summit,Yonkers,New York,14602,2020-07-29,landlord
2631,Danielle,Smith,male,1995-09-07,788-778-2679,danielle.smith@yahoo.com,8015 Lang Port,Yonkers,New York,10701,2021-02-19,seller
2632,Donald,Hall,female,1956-05-21,103-587-3794,donald.hall@gmail.com,167 Kimberly Mall,Buffalo,New York,10801,2023-10-09,landlord
2633,Lindsay,Golden,male,2003-05-17,974-456-5795,lindsay.golden@yahoo.com,719 Peggy Drive Suite 674,Buffalo,New York,10801,2023-04-10,landlord
2634,Hailey,Mckinney,female,1969-12-15,441-517-5346,hailey.mckinney@gmail.com,999 Denise Loaf,Yonkers,New York,13201,2023-09-06,seller
2635,Alicia,Stevens,male,1994-05-11,115-844-6921,alicia.stevens@gmail.com,568 Scott Throughway,Utica,New York,13501,2024-06-22,buyer
2636,Gina,Thompson,male,1969-01-01,272-426-5628,gina.thompson@outlook.com,5495 Newman Radial,Mount Vernon,New York,13201,2024-03-25,seller
2637,Leah,Matthews,female,1983-12-20,890-840-6036,leah.matthews@hotmail.com,4647 Vasquez Meadows,Yonkers,New York,12301,2022-10-09,seller
2638,Shannon,Chapman,female,1983-03-15,901-117-6822,shannon.chapman@hotmail.com,652 Stewart Springs,New York,New York,10801,2022-02-13,buyer
2639,Lauren,Gordon,female,1985-01-20,516-563-4507,lauren.gordon@hotmail.com,2304 Jordan Street Apt. 387,Rochester,New York,10701,2024-02-16,seller
2640,Jose,Cabrera,female,2002-04-15,855-357-8464,jose.cabrera@hotmail.com,7028 Jennifer Trail Apt. 666,Rochester,New York,14602,2023-06-19,renter
2641,Jesus,Schaefer,male,1972-06-28,463-747-8110,jesus.schaefer@yahoo.com,8062 Wright Green,Syracuse,New York,10550,2022-09-04,buyer
2642,Zoe,Charles,female,1948-12-28,407-983-8509,zoe.charles@gmail.com,10454 Melissa Courts Apt. 458,Mount Vernon,New York,14602,2020-10-21,seller
2643,Amanda,Mora,male,1936-10-27,206-263-3667,amanda.mora@outlook.com,791 Carrillo Extensions,Syracuse,New York,13201,2023-03-12,landlord
2644,Anne,Frederick,male,1940-06-12,462-747-1310,anne.frederick@hotmail.com,893 Tucker Flat,Schenectady,New York,12301,2022-03-13,renter
2645,David,Ramirez,female,1981-12-20,183-411-9941,david.ramirez@yahoo.com,439 Goodman Junctions,Mount Vernon,New York,10550,2022-08-30,seller
2646,Reginald,Thornton,male,1935-11-30,566-517-9739,reginald.thornton@gmail.com,16428 Preston Junction,Rochester,New York,10550,2023-01-28,seller
2647,Isaac,Miller,male,1957-01-21,462-681-8030,isaac.miller@hotmail.com,087 Thomas Curve,Utica,New York,10550,2020-04-09,seller
2648,Christopher,Burns,male,1950-02-14,275-294-6133,christopher.burns@outlook.com,97241 Chris Plaza,Buffalo,New York,10701,2021-06-14,renter
2649,Brian,Graham,male,1962-03-28,116-995-3963,brian.graham@yahoo.com,388 Warren Divide,Buffalo,New York,14201,2020-06-15,renter
2650,Katelyn,Burnett,female,1973-12-29,529-474-4423,katelyn.burnett@outlook.com,77940 Richard Parks Suite 012,Yonkers,New York,12201,2021-08-22,landlord
2651,Ruben,Frye,female,1998-12-23,124-101-5112,ruben.frye@gmail.com,69368 Johnson Points,Mount Vernon,New York,10801,2022-09-23,renter
2652,Rebecca,Turner,male,1942-09-12,969-218-1938,rebecca.turner@gmail.com,7340 Wilson Ports,Buffalo,New York,10001,2022-02-01,renter
2653,Laura,Wood,female,1938-12-09,849-121-7266,laura.wood@outlook.com,4296 Jones Freeway,New York,New York,10001,2021-10-31,landlord
2654,Charles,Farmer,male,1945-10-03,868-629-2295,charles.farmer@yahoo.com,44603 Ellen Well,Schenectady,New York,12201,2023-03-27,landlord
2655,Diana,Hawkins,female,1988-01-10,661-160-8947,diana.hawkins@outlook.com,0902 Robert Summit Apt. 048,New York,New York,14602,2021-10-26,landlord
2656,Jonathan,Hernandez,female,1940-01-30,694-594-3048,jonathan.hernandez@outlook.com,8940 Sharon Greens Suite 940,New York,New York,10701,2022-03-27,buyer
2657,Derek,Buckley,male,1978-10-13,353-526-6867,derek.buckley@hotmail.com,202 Crawford Mission Apt. 177,New York,New York,10550,2020-12-22,seller
2658,Carol,Morris,female,1988-07-31,123-981-6030,carol.morris@gmail.com,7450 Michelle Drive,New Rochelle,New York,13501,2020-11-07,buyer
2659,Derrick,Santos,female,1974-08-11,410-442-8226,derrick.santos@outlook.com,85310 Turner Lane,Mount Vernon,New York,13201,2020-08-12,buyer
2660,Wendy,Quinn,male,1999-02-12,889-349-3418,wendy.quinn@gmail.com,0283 Lawrence Plains,Albany,New York,10550,2022-10-28,landlord
2661,Kayla,Long,female,1970-04-18,128-655-8637,kayla.long@yahoo.com,3436 Patrick Throughway Suite 198,Schenectady,New York,13201,2024-05-20,renter
2662,Bradley,Lane,female,1973-10-07,110-998-6558,bradley.lane@yahoo.com,80203 Reed Corners Apt. 303,Schenectady,New York,14602,2021-09-20,seller
2663,Jennifer,Miller,female,2001-12-06,269-517-5851,jennifer.miller@yahoo.com,597 Wheeler Summit,Albany,New York,14201,2022-02-02,landlord
2664,Jon,Allen,male,1996-11-23,542-546-1597,jon.allen@yahoo.com,861 Michael Isle,New Rochelle,New York,12301,2020-02-12,seller
2665,Melissa,Odonnell,male,1985-05-27,411-929-1910,melissa.odonnell@yahoo.com,99515 Jessica Gateway Suite 371,New Rochelle,New York,13201,2020-09-17,renter
2666,Teresa,Jenkins,female,1996-03-22,301-173-5635,teresa.jenkins@yahoo.com,040 Cathy Square,New York,New York,10701,2021-10-31,landlord
2667,Nathan,Schwartz,female,1960-11-11,913-209-9222,nathan.schwartz@outlook.com,32213 Woodard Station,Albany,New York,12301,2024-07-02,seller
2668,Nicholas,Herrera,female,1950-04-23,604-813-6431,nicholas.herrera@outlook.com,283 Michael Dam Suite 673,Syracuse,New York,13501,2020-10-06,renter
2669,Pamela,Jones,female,1969-08-31,110-765-6552,pamela.jones@gmail.com,43536 Janice Squares,Mount Vernon,New York,10001,2021-05-03,seller
